unit,interval_end,demand,energy,original_energy,reconstructed_energy,error
ELECTRIC_KWH_HR,2024-01-20 09:00:00+00:00,143.0,143.0,143.0,173.64374023437497,-30.643740234374974
ELECTRIC_KWH_HR,2024-01-20 10:00:00+00:00,142.0,142.0,142.0,173.64374023437497,-31.643740234374974
ELECTRIC_KWH_HR,2024-01-20 11:00:00+00:00,163.5,163.5,163.5,173.64374023437497,-10.143740234374974
ELECTRIC_KWH_HR,2024-01-20 12:00:00+00:00,183.5,183.5,183.5,173.64374023437497,9.856259765625026
ELECTRIC_KWH_HR,2024-01-20 13:00:00+00:00,197.0,197.0,197.0,173.64374023437497,23.356259765625026
ELECTRIC_KWH_HR,2024-01-20 14:00:00+00:00,199.5,199.5,199.5,173.64374023437497,25.856259765625026
ELECTRIC_KWH_HR,2024-01-20 15:00:00+00:00,200.0,200.0,200.0,173.64374023437497,26.356259765625026
ELECTRIC_KWH_HR,2024-01-20 16:00:00+00:00,200.0,200.0,200.0,173.64374023437497,26.356259765625026
ELECTRIC_KWH_HR,2024-01-20 17:00:00+00:00,199.0,199.0,199.0,173.64374023437497,25.356259765625026
ELECTRIC_KWH_HR,2024-01-20 18:00:00+00:00,197.5,197.5,197.5,173.64374023437497,23.856259765625026
ELECTRIC_KWH_HR,2024-01-20 19:00:00+00:00,200.0,200.0,200.0,173.64374023437497,26.356259765625026
ELECTRIC_KWH_HR,2024-01-20 20:00:00+00:00,199.5,199.5,199.5,173.64374023437497,25.856259765625026
ELECTRIC_KWH_HR,2024-01-20 21:00:00+00:00,200.5,200.5,200.5,173.64374023437497,26.856259765625026
ELECTRIC_KWH_HR,2024-01-20 22:00:00+00:00,201.0,201.0,201.0,173.64374023437497,27.356259765625026
ELECTRIC_KWH_HR,2024-01-20 23:00:00+00:00,194.0,194.0,194.0,173.64374023437497,20.356259765625026
ELECTRIC_KWH_HR,2024-01-21 00:00:00+00:00,192.5,192.5,192.5,173.64374023437497,18.856259765625026
ELECTRIC_KWH_HR,2024-01-21 01:00:00+00:00,163.0,163.0,163.0,173.64374023437497,-10.643740234374974
ELECTRIC_KWH_HR,2024-01-21 02:00:00+00:00,161.0,161.0,161.0,173.64374023437497,-12.643740234374974
ELECTRIC_KWH_HR,2024-01-21 03:00:00+00:00,163.0,163.0,163.0,173.64374023437497,-10.643740234374974
ELECTRIC_KWH_HR,2024-01-21 04:00:00+00:00,163.5,163.5,163.5,173.64374023437497,-10.143740234374974
ELECTRIC_KWH_HR,2024-01-21 05:00:00+00:00,167.5,167.5,167.5,173.64374023437497,-6.143740234374974
ELECTRIC_KWH_HR,2024-01-21 06:00:00+00:00,164.0,164.0,164.0,173.64374023437497,-9.643740234374974
ELECTRIC_KWH_HR,2024-01-21 07:00:00+00:00,167.5,167.5,167.5,173.64374023437497,-6.143740234374974
ELECTRIC_KWH_HR,2024-01-21 08:00:00+00:00,154.0,154.0,154.0,173.64374023437497,-19.643740234374974
ELECTRIC_KWH_HR,2024-01-21 09:00:00+00:00,148.0,148.0,148.0,173.64374023437497,-25.643740234374974
ELECTRIC_KWH_HR,2024-01-21 10:00:00+00:00,142.5,142.5,142.5,173.64374023437497,-31.143740234374974
ELECTRIC_KWH_HR,2024-01-21 11:00:00+00:00,147.5,147.5,147.5,173.64374023437497,-26.143740234374974
ELECTRIC_KWH_HR,2024-01-21 12:00:00+00:00,148.0,148.0,148.0,173.64374023437497,-25.643740234374974
ELECTRIC_KWH_HR,2024-01-21 13:00:00+00:00,168.0,168.0,168.0,173.64374023437497,-5.643740234374974
ELECTRIC_KWH_HR,2024-01-21 14:00:00+00:00,196.0,196.0,196.0,173.64374023437497,22.356259765625026
ELECTRIC_KWH_HR,2024-01-21 15:00:00+00:00,207.0,207.0,207.0,173.64374023437497,33.356259765625026
ELECTRIC_KWH_HR,2024-01-21 16:00:00+00:00,201.5,201.5,201.5,173.64374023437497,27.856259765625026
ELECTRIC_KWH_HR,2024-01-21 17:00:00+00:00,203.5,203.5,203.5,173.64374023437497,29.856259765625026
ELECTRIC_KWH_HR,2024-01-21 18:00:00+00:00,198.5,198.5,198.5,173.64374023437497,24.856259765625026
ELECTRIC_KWH_HR,2024-01-21 19:00:00+00:00,200.5,200.5,200.5,173.64374023437497,26.856259765625026
ELECTRIC_KWH_HR,2024-01-21 20:00:00+00:00,198.0,198.0,198.0,173.64374023437497,24.356259765625026
ELECTRIC_KWH_HR,2024-01-21 21:00:00+00:00,199.0,199.0,199.0,173.64374023437497,25.356259765625026
ELECTRIC_KWH_HR,2024-01-21 22:00:00+00:00,200.0,200.0,200.0,173.64374023437497,26.356259765625026
ELECTRIC_KWH_HR,2024-01-21 23:00:00+00:00,193.0,193.0,193.0,173.64374023437497,19.356259765625026
ELECTRIC_KWH_HR,2024-01-22 00:00:00+00:00,198.0,198.0,198.0,173.64374023437497,24.356259765625026
ELECTRIC_KWH_HR,2024-01-22 01:00:00+00:00,163.5,163.5,163.5,173.64374023437497,-10.143740234374974
ELECTRIC_KWH_HR,2024-01-22 02:00:00+00:00,161.0,161.0,161.0,173.64374023437497,-12.643740234374974
ELECTRIC_KWH_HR,2024-01-22 03:00:00+00:00,164.5,164.5,164.5,173.64374023437497,-9.143740234374974
ELECTRIC_KWH_HR,2024-01-22 04:00:00+00:00,158.0,158.0,158.0,173.64374023437497,-15.643740234374974
ELECTRIC_KWH_HR,2024-01-22 05:00:00+00:00,165.0,165.0,165.0,173.64374023437497,-8.643740234374974
ELECTRIC_KWH_HR,2024-01-22 06:00:00+00:00,162.0,162.0,162.0,173.64374023437497,-11.643740234374974
ELECTRIC_KWH_HR,2024-01-22 07:00:00+00:00,162.0,162.0,162.0,173.64374023437497,-11.643740234374974
ELECTRIC_KWH_HR,2024-01-22 08:00:00+00:00,151.0,151.0,151.0,173.64374023437497,-22.643740234374974
ELECTRIC_KWH_HR,2024-01-22 09:00:00+00:00,134.5,134.5,134.5,173.64374023437497,-39.143740234374974
ELECTRIC_KWH_HR,2024-01-22 10:00:00+00:00,139.5,139.5,139.5,173.64374023437497,-34.143740234374974
ELECTRIC_KWH_HR,2024-01-22 11:00:00+00:00,160.5,160.5,160.5,173.64374023437497,-13.143740234374974
ELECTRIC_KWH_HR,2024-01-22 12:00:00+00:00,201.5,201.5,201.5,173.64374023437497,27.856259765625026
ELECTRIC_KWH_HR,2024-01-22 13:00:00+00:00,218.0,218.0,218.0,173.64374023437497,44.356259765625026
ELECTRIC_KWH_HR,2024-01-22 14:00:00+00:00,245.0,245.0,245.0,282.857275390625,-37.85727539062498
ELECTRIC_KWH_HR,2024-01-22 15:00:00+00:00,281.0,281.0,281.0,282.857275390625,-1.8572753906249773
ELECTRIC_KWH_HR,2024-01-22 16:00:00+00:00,291.0,291.0,291.0,282.857275390625,8.142724609375023
ELECTRIC_KWH_HR,2024-01-22 17:00:00+00:00,294.5,294.5,294.5,282.857275390625,11.642724609375023
ELECTRIC_KWH_HR,2024-01-22 18:00:00+00:00,299.0,299.0,299.0,282.857275390625,16.142724609375023
ELECTRIC_KWH_HR,2024-01-22 19:00:00+00:00,300.5,300.5,300.5,282.857275390625,17.642724609375023
ELECTRIC_KWH_HR,2024-01-22 20:00:00+00:00,295.0,295.0,295.0,282.857275390625,12.142724609375023
ELECTRIC_KWH_HR,2024-01-22 21:00:00+00:00,286.5,286.5,286.5,282.857275390625,3.6427246093750227
ELECTRIC_KWH_HR,2024-01-22 22:00:00+00:00,279.0,279.0,279.0,233.794775390625,45.205224609374994
ELECTRIC_KWH_HR,2024-01-22 23:00:00+00:00,251.5,251.5,251.5,233.794775390625,17.705224609374994
ELECTRIC_KWH_HR,2024-01-23 00:00:00+00:00,236.0,236.0,236.0,233.794775390625,2.2052246093749943
ELECTRIC_KWH_HR,2024-01-23 01:00:00+00:00,183.5,183.5,183.5,233.794775390625,-50.294775390625006
ELECTRIC_KWH_HR,2024-01-23 02:00:00+00:00,175.0,175.0,175.0,174.54477539062498,0.45522460937502274
ELECTRIC_KWH_HR,2024-01-23 03:00:00+00:00,182.0,182.0,182.0,174.54477539062498,7.455224609375023
ELECTRIC_KWH_HR,2024-01-23 04:00:00+00:00,177.5,177.5,177.5,174.54477539062498,2.9552246093750227
ELECTRIC_KWH_HR,2024-01-23 05:00:00+00:00,178.5,178.5,178.5,174.54477539062498,3.9552246093750227
ELECTRIC_KWH_HR,2024-01-23 06:00:00+00:00,177.5,177.5,177.5,189.98227539062498,-12.482275390624977
ELECTRIC_KWH_HR,2024-01-23 07:00:00+00:00,176.5,176.5,176.5,189.98227539062498,-13.482275390624977
ELECTRIC_KWH_HR,2024-01-23 08:00:00+00:00,164.0,164.0,164.0,189.98227539062498,-25.982275390624977
ELECTRIC_KWH_HR,2024-01-23 09:00:00+00:00,152.5,152.5,152.5,189.98227539062498,-37.48227539062498
ELECTRIC_KWH_HR,2024-01-23 10:00:00+00:00,157.0,157.0,157.0,189.98227539062498,-32.98227539062498
ELECTRIC_KWH_HR,2024-01-23 11:00:00+00:00,182.5,182.5,182.5,189.98227539062498,-7.482275390624977
ELECTRIC_KWH_HR,2024-01-23 12:00:00+00:00,214.0,214.0,214.0,189.98227539062498,24.017724609375023
ELECTRIC_KWH_HR,2024-01-23 13:00:00+00:00,235.0,235.0,235.0,189.98227539062498,45.01772460937502
ELECTRIC_KWH_HR,2024-01-23 14:00:00+00:00,263.0,263.0,263.0,297.044775390625,-34.04477539062498
ELECTRIC_KWH_HR,2024-01-23 15:00:00+00:00,297.0,297.0,297.0,297.044775390625,-0.04477539062497726
ELECTRIC_KWH_HR,2024-01-23 16:00:00+00:00,297.0,297.0,297.0,297.044775390625,-0.04477539062497726
ELECTRIC_KWH_HR,2024-01-23 17:00:00+00:00,300.0,300.0,300.0,297.044775390625,2.9552246093750227
ELECTRIC_KWH_HR,2024-01-23 18:00:00+00:00,296.0,296.0,296.0,297.044775390625,-1.0447753906249773
ELECTRIC_KWH_HR,2024-01-23 19:00:00+00:00,297.0,297.0,297.0,297.044775390625,-0.04477539062497726
ELECTRIC_KWH_HR,2024-01-23 20:00:00+00:00,289.5,289.5,289.5,297.044775390625,-7.544775390624977
ELECTRIC_KWH_HR,2024-01-23 21:00:00+00:00,276.0,276.0,276.0,297.044775390625,-21.044775390624977
ELECTRIC_KWH_HR,2024-01-23 22:00:00+00:00,264.5,264.5,264.5,219.326025390625,45.173974609374994
ELECTRIC_KWH_HR,2024-01-23 23:00:00+00:00,238.0,238.0,238.0,219.326025390625,18.673974609374994
ELECTRIC_KWH_HR,2024-01-24 00:00:00+00:00,224.0,224.0,224.0,219.326025390625,4.673974609374994
ELECTRIC_KWH_HR,2024-01-24 01:00:00+00:00,195.5,195.5,195.5,219.326025390625,-23.826025390625006
ELECTRIC_KWH_HR,2024-01-24 02:00:00+00:00,191.5,191.5,191.5,219.326025390625,-27.826025390625006
ELECTRIC_KWH_HR,2024-01-24 03:00:00+00:00,187.5,187.5,187.5,219.326025390625,-31.826025390625006
ELECTRIC_KWH_HR,2024-01-24 04:00:00+00:00,182.5,182.5,182.5,219.326025390625,-36.826025390625006
ELECTRIC_KWH_HR,2024-01-24 05:00:00+00:00,182.0,182.0,182.0,219.326025390625,-37.326025390625006
ELECTRIC_KWH_HR,2024-01-24 06:00:00+00:00,184.5,184.5,184.5,219.326025390625,-34.826025390625006
ELECTRIC_KWH_HR,2024-01-24 07:00:00+00:00,178.5,178.5,178.5,219.326025390625,-40.826025390625006
ELECTRIC_KWH_HR,2024-01-24 08:00:00+00:00,177.5,177.5,177.5,219.326025390625,-41.826025390625006
ELECTRIC_KWH_HR,2024-01-24 09:00:00+00:00,177.0,177.0,177.0,219.326025390625,-42.326025390625006
ELECTRIC_KWH_HR,2024-01-24 10:00:00+00:00,178.5,178.5,178.5,219.326025390625,-40.826025390625006
ELECTRIC_KWH_HR,2024-01-24 11:00:00+00:00,197.5,197.5,197.5,219.326025390625,-21.826025390625006
ELECTRIC_KWH_HR,2024-01-24 12:00:00+00:00,208.5,208.5,208.5,219.326025390625,-10.826025390625006
ELECTRIC_KWH_HR,2024-01-24 13:00:00+00:00,218.5,218.5,218.5,219.326025390625,-0.8260253906250057
ELECTRIC_KWH_HR,2024-01-24 14:00:00+00:00,241.0,241.0,241.0,254.201025390625,-13.201025390625006
ELECTRIC_KWH_HR,2024-01-24 15:00:00+00:00,271.5,271.5,271.5,254.201025390625,17.298974609374994
ELECTRIC_KWH_HR,2024-01-24 16:00:00+00:00,278.0,278.0,278.0,254.201025390625,23.798974609374994
ELECTRIC_KWH_HR,2024-01-24 17:00:00+00:00,279.5,279.5,279.5,254.201025390625,25.298974609374994
ELECTRIC_KWH_HR,2024-01-24 18:00:00+00:00,277.0,277.0,277.0,254.201025390625,22.798974609374994
ELECTRIC_KWH_HR,2024-01-24 19:00:00+00:00,279.0,279.0,279.0,254.201025390625,24.798974609374994
ELECTRIC_KWH_HR,2024-01-24 20:00:00+00:00,269.5,269.5,269.5,254.201025390625,15.298974609374994
ELECTRIC_KWH_HR,2024-01-24 21:00:00+00:00,268.5,268.5,268.5,254.201025390625,14.298974609374994
ELECTRIC_KWH_HR,2024-01-24 22:00:00+00:00,257.5,257.5,257.5,206.826025390625,50.673974609374994
ELECTRIC_KWH_HR,2024-01-24 23:00:00+00:00,228.0,228.0,228.0,206.826025390625,21.173974609374994
ELECTRIC_KWH_HR,2024-01-25 00:00:00+00:00,217.0,217.0,217.0,206.826025390625,10.173974609374994
ELECTRIC_KWH_HR,2024-01-25 01:00:00+00:00,190.0,190.0,190.0,206.826025390625,-16.826025390625006
ELECTRIC_KWH_HR,2024-01-25 02:00:00+00:00,181.0,181.0,181.0,162.07602539062498,18.923974609375023
ELECTRIC_KWH_HR,2024-01-25 03:00:00+00:00,178.5,178.5,178.5,162.07602539062498,16.423974609375023
ELECTRIC_KWH_HR,2024-01-25 04:00:00+00:00,177.5,177.5,177.5,162.07602539062498,15.423974609375023
ELECTRIC_KWH_HR,2024-01-25 05:00:00+00:00,176.5,176.5,176.5,162.07602539062498,14.423974609375023
ELECTRIC_KWH_HR,2024-01-25 06:00:00+00:00,179.0,179.0,179.0,160.37290039062498,18.627099609375023
ELECTRIC_KWH_HR,2024-01-25 07:00:00+00:00,175.5,175.5,175.5,160.37290039062498,15.127099609375023
ELECTRIC_KWH_HR,2024-01-25 08:00:00+00:00,168.0,168.0,168.0,160.37290039062498,7.627099609375023
ELECTRIC_KWH_HR,2024-01-25 09:00:00+00:00,158.0,158.0,158.0,160.37290039062498,-2.3729003906249773
ELECTRIC_KWH_HR,2024-01-25 10:00:00+00:00,158.0,158.0,158.0,140.37290039062498,17.627099609375023
ELECTRIC_KWH_HR,2024-01-25 11:00:00+00:00,174.5,174.5,174.5,140.37290039062498,34.12709960937502
ELECTRIC_KWH_HR,2024-01-25 12:00:00+00:00,196.0,196.0,196.0,180.372900390625,15.627099609374994
ELECTRIC_KWH_HR,2024-01-25 13:00:00+00:00,216.5,216.5,216.5,180.372900390625,36.127099609374994
ELECTRIC_KWH_HR,2024-01-25 14:00:00+00:00,231.5,231.5,231.5,246.872900390625,-15.372900390625006
ELECTRIC_KWH_HR,2024-01-25 15:00:00+00:00,259.5,259.5,259.5,246.872900390625,12.627099609374994
ELECTRIC_KWH_HR,2024-01-25 16:00:00+00:00,268.0,268.0,268.0,246.872900390625,21.127099609374994
ELECTRIC_KWH_HR,2024-01-25 17:00:00+00:00,272.5,272.5,272.5,246.872900390625,25.627099609374994
ELECTRIC_KWH_HR,2024-01-25 18:00:00+00:00,272.5,272.5,272.5,246.872900390625,25.627099609374994
ELECTRIC_KWH_HR,2024-01-25 19:00:00+00:00,275.0,275.0,275.0,246.872900390625,28.127099609374994
ELECTRIC_KWH_HR,2024-01-25 20:00:00+00:00,273.0,273.0,273.0,246.872900390625,26.127099609374994
ELECTRIC_KWH_HR,2024-01-25 21:00:00+00:00,265.5,265.5,265.5,246.872900390625,18.627099609374994
ELECTRIC_KWH_HR,2024-01-25 22:00:00+00:00,256.5,256.5,256.5,203.62290039062498,52.87709960937502
ELECTRIC_KWH_HR,2024-01-25 23:00:00+00:00,232.0,232.0,232.0,203.62290039062498,28.377099609375023
ELECTRIC_KWH_HR,2024-01-26 00:00:00+00:00,216.0,216.0,216.0,203.62290039062498,12.377099609375023
ELECTRIC_KWH_HR,2024-01-26 01:00:00+00:00,188.5,188.5,188.5,203.62290039062498,-15.122900390624977
ELECTRIC_KWH_HR,2024-01-26 02:00:00+00:00,184.0,184.0,184.0,203.62290039062498,-19.622900390624977
ELECTRIC_KWH_HR,2024-01-26 03:00:00+00:00,186.5,186.5,186.5,203.62290039062498,-17.122900390624977
ELECTRIC_KWH_HR,2024-01-26 04:00:00+00:00,186.5,186.5,186.5,203.62290039062498,-17.122900390624977
ELECTRIC_KWH_HR,2024-01-26 05:00:00+00:00,187.0,187.0,187.0,203.62290039062498,-16.622900390624977
ELECTRIC_KWH_HR,2024-01-26 06:00:00+00:00,183.0,183.0,183.0,203.62290039062498,-20.622900390624977
ELECTRIC_KWH_HR,2024-01-26 07:00:00+00:00,179.0,179.0,179.0,203.62290039062498,-24.622900390624977
ELECTRIC_KWH_HR,2024-01-26 08:00:00+00:00,171.5,171.5,171.5,203.62290039062498,-32.12290039062498
ELECTRIC_KWH_HR,2024-01-26 09:00:00+00:00,158.0,158.0,158.0,203.62290039062498,-45.62290039062498
ELECTRIC_KWH_HR,2024-01-26 10:00:00+00:00,157.0,157.0,157.0,203.62290039062498,-46.62290039062498
ELECTRIC_KWH_HR,2024-01-26 11:00:00+00:00,174.5,174.5,174.5,203.62290039062498,-29.122900390624977
ELECTRIC_KWH_HR,2024-01-26 12:00:00+00:00,193.0,193.0,193.0,203.62290039062498,-10.622900390624977
ELECTRIC_KWH_HR,2024-01-26 13:00:00+00:00,209.0,209.0,209.0,203.62290039062498,5.377099609375023
ELECTRIC_KWH_HR,2024-01-26 14:00:00+00:00,224.0,224.0,224.0,257.622900390625,-33.62290039062498
ELECTRIC_KWH_HR,2024-01-26 15:00:00+00:00,245.5,245.5,245.5,257.622900390625,-12.122900390624977
ELECTRIC_KWH_HR,2024-01-26 16:00:00+00:00,255.5,255.5,255.5,257.622900390625,-2.1229003906249773
ELECTRIC_KWH_HR,2024-01-26 17:00:00+00:00,261.5,261.5,261.5,257.622900390625,3.8770996093750227
ELECTRIC_KWH_HR,2024-01-26 18:00:00+00:00,258.0,258.0,258.0,257.622900390625,0.37709960937502274
ELECTRIC_KWH_HR,2024-01-26 19:00:00+00:00,254.5,254.5,254.5,257.622900390625,-3.1229003906249773
ELECTRIC_KWH_HR,2024-01-26 20:00:00+00:00,257.0,257.0,257.0,257.622900390625,-0.6229003906249773
ELECTRIC_KWH_HR,2024-01-26 21:00:00+00:00,251.5,251.5,251.5,257.622900390625,-6.122900390624977
ELECTRIC_KWH_HR,2024-01-26 22:00:00+00:00,242.5,242.5,242.5,191.37290039062498,51.12709960937502
ELECTRIC_KWH_HR,2024-01-26 23:00:00+00:00,217.5,217.5,217.5,191.37290039062498,26.127099609375023
ELECTRIC_KWH_HR,2024-01-27 00:00:00+00:00,206.5,206.5,206.5,191.37290039062498,15.127099609375023
ELECTRIC_KWH_HR,2024-01-27 01:00:00+00:00,170.5,170.5,170.5,191.37290039062498,-20.872900390624977
ELECTRIC_KWH_HR,2024-01-27 02:00:00+00:00,162.0,162.0,162.0,191.37290039062498,-29.372900390624977
ELECTRIC_KWH_HR,2024-01-27 03:00:00+00:00,158.5,158.5,158.5,191.37290039062498,-32.87290039062498
ELECTRIC_KWH_HR,2024-01-27 04:00:00+00:00,160.5,160.5,160.5,191.37290039062498,-30.872900390624977
ELECTRIC_KWH_HR,2024-01-27 05:00:00+00:00,159.5,159.5,159.5,191.37290039062498,-31.872900390624977
ELECTRIC_KWH_HR,2024-01-27 06:00:00+00:00,160.5,160.5,160.5,182.74790039062498,-22.247900390624977
ELECTRIC_KWH_HR,2024-01-27 07:00:00+00:00,160.0,160.0,160.0,182.74790039062498,-22.747900390624977
ELECTRIC_KWH_HR,2024-01-27 08:00:00+00:00,152.5,152.5,152.5,182.74790039062498,-30.247900390624977
ELECTRIC_KWH_HR,2024-01-27 09:00:00+00:00,141.0,141.0,141.0,182.74790039062498,-41.74790039062498
ELECTRIC_KWH_HR,2024-01-27 10:00:00+00:00,140.0,140.0,140.0,182.74790039062498,-42.74790039062498
ELECTRIC_KWH_HR,2024-01-27 11:00:00+00:00,152.0,152.0,152.0,182.74790039062498,-30.747900390624977
ELECTRIC_KWH_HR,2024-01-27 12:00:00+00:00,174.0,174.0,174.0,182.74790039062498,-8.747900390624977
ELECTRIC_KWH_HR,2024-01-27 13:00:00+00:00,191.5,191.5,191.5,182.74790039062498,8.752099609375023
ELECTRIC_KWH_HR,2024-01-27 14:00:00+00:00,192.0,192.0,192.0,182.74790039062498,9.252099609375023
ELECTRIC_KWH_HR,2024-01-27 15:00:00+00:00,192.0,192.0,192.0,182.74790039062498,9.252099609375023
ELECTRIC_KWH_HR,2024-01-27 16:00:00+00:00,195.5,195.5,195.5,182.74790039062498,12.752099609375023
ELECTRIC_KWH_HR,2024-01-27 17:00:00+00:00,195.5,195.5,195.5,182.74790039062498,12.752099609375023
ELECTRIC_KWH_HR,2024-01-27 18:00:00+00:00,192.0,192.0,192.0,182.74790039062498,9.252099609375023
ELECTRIC_KWH_HR,2024-01-27 19:00:00+00:00,192.0,192.0,192.0,182.74790039062498,9.252099609375023
ELECTRIC_KWH_HR,2024-01-27 20:00:00+00:00,192.0,192.0,192.0,182.74790039062498,9.252099609375023
ELECTRIC_KWH_HR,2024-01-27 21:00:00+00:00,194.5,194.5,194.5,182.74790039062498,11.752099609375023
ELECTRIC_KWH_HR,2024-01-27 22:00:00+00:00,193.5,193.5,193.5,167.60727539062498,25.892724609375023
ELECTRIC_KWH_HR,2024-01-27 23:00:00+00:00,185.5,185.5,185.5,167.60727539062498,17.892724609375023
ELECTRIC_KWH_HR,2024-01-28 00:00:00+00:00,185.0,185.0,185.0,167.60727539062498,17.392724609375023
ELECTRIC_KWH_HR,2024-01-28 01:00:00+00:00,160.5,160.5,160.5,167.60727539062498,-7.107275390624977
ELECTRIC_KWH_HR,2024-01-28 02:00:00+00:00,157.0,157.0,157.0,167.60727539062498,-10.607275390624977
ELECTRIC_KWH_HR,2024-01-28 03:00:00+00:00,156.5,156.5,156.5,167.60727539062498,-11.107275390624977
ELECTRIC_KWH_HR,2024-01-28 04:00:00+00:00,156.0,156.0,156.0,167.60727539062498,-11.607275390624977
ELECTRIC_KWH_HR,2024-01-28 05:00:00+00:00,156.5,156.5,156.5,167.60727539062498,-11.107275390624977
ELECTRIC_KWH_HR,2024-01-28 06:00:00+00:00,159.5,159.5,159.5,167.60727539062498,-8.107275390624977
ELECTRIC_KWH_HR,2024-01-28 07:00:00+00:00,155.0,155.0,155.0,167.60727539062498,-12.607275390624977
ELECTRIC_KWH_HR,2024-01-28 08:00:00+00:00,149.0,149.0,149.0,167.60727539062498,-18.607275390624977
ELECTRIC_KWH_HR,2024-01-28 09:00:00+00:00,137.5,137.5,137.5,167.60727539062498,-30.107275390624977
ELECTRIC_KWH_HR,2024-01-28 10:00:00+00:00,136.0,136.0,136.0,167.60727539062498,-31.607275390624977
ELECTRIC_KWH_HR,2024-01-28 11:00:00+00:00,138.0,138.0,138.0,167.60727539062498,-29.607275390624977
ELECTRIC_KWH_HR,2024-01-28 12:00:00+00:00,144.5,144.5,144.5,167.60727539062498,-23.107275390624977
ELECTRIC_KWH_HR,2024-01-28 13:00:00+00:00,155.5,155.5,155.5,167.60727539062498,-12.107275390624977
ELECTRIC_KWH_HR,2024-01-28 14:00:00+00:00,182.0,182.0,182.0,167.60727539062498,14.392724609375023
ELECTRIC_KWH_HR,2024-01-28 15:00:00+00:00,182.0,182.0,182.0,167.60727539062498,14.392724609375023
ELECTRIC_KWH_HR,2024-01-28 16:00:00+00:00,183.5,183.5,183.5,167.60727539062498,15.892724609375023
ELECTRIC_KWH_HR,2024-01-28 17:00:00+00:00,183.5,183.5,183.5,167.60727539062498,15.892724609375023
ELECTRIC_KWH_HR,2024-01-28 18:00:00+00:00,183.5,183.5,183.5,167.60727539062498,15.892724609375023
ELECTRIC_KWH_HR,2024-01-28 19:00:00+00:00,181.0,181.0,181.0,167.60727539062498,13.392724609375023
ELECTRIC_KWH_HR,2024-01-28 20:00:00+00:00,181.5,181.5,181.5,167.60727539062498,13.892724609375023
ELECTRIC_KWH_HR,2024-01-28 21:00:00+00:00,182.5,182.5,182.5,167.60727539062498,14.892724609375023
ELECTRIC_KWH_HR,2024-01-28 22:00:00+00:00,182.0,182.0,182.0,167.60727539062498,14.392724609375023
ELECTRIC_KWH_HR,2024-01-28 23:00:00+00:00,180.5,180.5,180.5,167.60727539062498,12.892724609375023
ELECTRIC_KWH_HR,2024-01-29 00:00:00+00:00,180.5,180.5,180.5,167.60727539062498,12.892724609375023
ELECTRIC_KWH_HR,2024-01-29 01:00:00+00:00,157.0,157.0,157.0,167.60727539062498,-10.607275390624977
ELECTRIC_KWH_HR,2024-01-29 02:00:00+00:00,154.5,154.5,154.5,167.60727539062498,-13.107275390624977
ELECTRIC_KWH_HR,2024-01-29 03:00:00+00:00,156.0,156.0,156.0,167.60727539062498,-11.607275390624977
ELECTRIC_KWH_HR,2024-01-29 04:00:00+00:00,153.0,153.0,153.0,167.60727539062498,-14.607275390624977
ELECTRIC_KWH_HR,2024-01-29 05:00:00+00:00,152.5,152.5,152.5,167.60727539062498,-15.107275390624977
ELECTRIC_KWH_HR,2024-01-29 06:00:00+00:00,158.0,158.0,158.0,139.93540039062498,18.064599609375023
ELECTRIC_KWH_HR,2024-01-29 07:00:00+00:00,149.5,149.5,149.5,139.93540039062498,9.564599609375023
ELECTRIC_KWH_HR,2024-01-29 08:00:00+00:00,141.5,141.5,141.5,139.93540039062498,1.5645996093750227
ELECTRIC_KWH_HR,2024-01-29 09:00:00+00:00,130.5,130.5,130.5,139.93540039062498,-9.435400390624977
ELECTRIC_KWH_HR,2024-01-29 10:00:00+00:00,134.0,134.0,134.0,115.56040039062498,18.439599609375023
ELECTRIC_KWH_HR,2024-01-29 11:00:00+00:00,147.0,147.0,147.0,115.56040039062498,31.439599609375023
ELECTRIC_KWH_HR,2024-01-29 12:00:00+00:00,178.0,178.0,178.0,164.310400390625,13.689599609374994
ELECTRIC_KWH_HR,2024-01-29 13:00:00+00:00,200.5,200.5,200.5,164.310400390625,36.189599609374994
ELECTRIC_KWH_HR,2024-01-29 14:00:00+00:00,224.5,224.5,224.5,268.685400390625,-44.18540039062498
ELECTRIC_KWH_HR,2024-01-29 15:00:00+00:00,261.5,261.5,261.5,268.685400390625,-7.185400390624977
ELECTRIC_KWH_HR,2024-01-29 16:00:00+00:00,293.5,293.5,293.5,268.685400390625,24.814599609375023
ELECTRIC_KWH_HR,2024-01-29 17:00:00+00:00,303.0,303.0,303.0,268.685400390625,34.31459960937502
ELECTRIC_KWH_HR,2024-01-29 18:00:00+00:00,301.5,301.5,301.5,268.685400390625,32.81459960937502
ELECTRIC_KWH_HR,2024-01-29 19:00:00+00:00,301.0,301.0,301.0,268.685400390625,32.31459960937502
ELECTRIC_KWH_HR,2024-01-29 20:00:00+00:00,296.0,296.0,296.0,268.685400390625,27.314599609375023
ELECTRIC_KWH_HR,2024-01-29 21:00:00+00:00,288.0,288.0,288.0,268.685400390625,19.314599609375023
ELECTRIC_KWH_HR,2024-01-29 22:00:00+00:00,272.5,272.5,272.5,219.654150390625,52.845849609374994
ELECTRIC_KWH_HR,2024-01-29 23:00:00+00:00,245.5,245.5,245.5,219.654150390625,25.845849609374994
